id,Price_euros
1014,2271.61489976174
845,467.93456107566794
1151,396.29702772176097
1265,1152.2117474713548
573,1025.7826572806343
521,1395.203888469876
316,3298.83614636748
133,851.5119623504038
1099,1836.32783151993
605,2218.7547929240823
91,1599.1940614954226
59,646.1644190442514
312,364.8352456678665
350,630.8235585802248
240,499.52237419375456
516,1005.7370678639605
822,612.0916734982494
987,2292.5411317242506
944,1129.3645865781816
158,1422.1374803556798
310,1921.2079520906386
936,895.2382714906727
157,1619.2813606802192
295,1224.8788208812734
428,1641.7445535271363
181,431.10418397333046
297,989.48632039718
630,421.30682725942415
1104,1114.8013994356454
1081,514.475114995061
22,873.5229977945323
800,1173.68285262578
468,1837.2497742109763
60,434.6909188565746
273,817.7645013435285
170,1277.1260253368048
582,816.7053612684365
1109,992.8055877915627
145,2423.214777043544
608,503.60958371614015
724,1013.7988273830148
1210,863.8611163892618
1124,1538.7023955567531
183,1831.542685853379
957,1068.263495209288
984,1676.884046151517
384,652.9142607433918
394,2957.5371283467252
1227,84.49965478893341
1255,1423.2187381019464
1216,1259.4770813481325
446,1039.3038212313454
1089,874.3374054783385
337,320.942870958115
1148,1328.4541647966396
1061,991.5408750313092
173,965.9458471234005
612,440.01379957512995
215,1327.927007311063
76,1071.5324771860319
835,1521.3867606599886
810,1310.200096532006
160,436.7520421669078
948,1012.1548464445381
1117,1022.7617260393666
1072,1758.3933489305152
641,608.7482490842926
651,2642.245475292725
1240,669.5754803113489
338,2591.5463704290623
673,977.326219803263
299,1753.5429666376426
592,1532.045021507932
357,1153.830722665049
833,1268.4014310271134
479,1148.8941672596488
265,943.9189664344544
675,368.5312833100663
527,1221.4111527976124
1115,828.5800861091458
889,319.8782501868634
416,1611.818243590254
584,1149.6236349277929
1066,803.5753530673395
905,1610.6416863198951
483,2093.9996700055835
231,2528.218991258482
237,530.6302398051937
82,2168.037209088479
684,421.3827083876754
685,466.5594808030289
783,437.4721645476402
87,1071.5324771860319
620,995.389191710246
1098,1875.4169706919383
1247,630.7034779902345
644,2299.0453508229
1032,1166.0202401774193
679,969.2556371655083
505,809.0129807060465
621,595.6100918408432
862,405.68235069836874
949,1804.4414576341064
951,1107.5267439650838
184,697.1513914020671
440,728.6465917626771
585,884.0484444816357
1064,746.400950752303
259,1153.7357773130286
937,915.370703156451
383,1333.1483821237853
179,1145.6525375994029
143,393.715210481618
71,565.7293795278696
419,1094.2323838323136
746,1238.044432806319
151,927.5540770352067
858,1122.2424482647282
632,716.1442900132124
920,1790.1448619230366
260,408.6324032329128
1259,1436.3758900195514
62,1136.8076277108485
363,1565.1315530148586
1037,360.7315053082905
780,1241.840218789901
954,2594.6219172882834
255,1639.8895243606344
548,1726.336287477111
8,1332.4153977782412
908,967.7587622720691
1267,1290.4794266482156
75,807.0464292485611
1164,1614.894828559681
674,857.9147330461458
540,626.3948607672413
705,338.9456569054246
1080,2496.795158994727
1127,1164.5043859055218
764,397.1257384722146
369,817.2174888772839
457,2001.7177862772146
695,1690.6765778860379
108,948.9858126916088
610,3836.8582358287044
918,1381.205934759929
806,772.1178011879232
29,613.493576699623
1156,959.1732146946274
861,2886.146830611496
180,835.689381212883
27,704.1499281028617
537,1343.0558419513538
41,635.4540856214896
1143,913.8462718678795
819,936.6299337066093
930,2173.1241563138565
556,340.8669117505326
346,534.8923277786421
250,1125.0709525403638
706,2169.343227773733
251,274.4060653025076
1087,1542.0441426653451
863,2199.1516870427895
534,2462.3206978670682
226,3158.811778473686
364,1330.1118491419975
463,2238.4902915298385
235,728.6465917626771
1125,412.0179357085326
552,2516.5409650005963
663,2209.515501853866
1118,2067.685656625493
870,959.6526325796444
1229,1978.6345066198014
1252,1267.5633733762004
97,1024.8756615709829
432,1294.8836526040786
917,2705.8239756997646
386,1483.2381911579066
688,578.4178000424347
1033,2359.938768702675
1048,1045.8842375434208
887,450.5827318448255
513,690.7206669176139
140,1451.6559587801798
727,1493.10850624594
805,1053.0732062286816
962,360.48580744508627
811,1790.7322905150131
1015,1353.1288811923057
238,994.3424041046915
542,1212.810474718425
397,1042.9647341139998
910,368.4694262097719
1029,1346.5695283166124
1163,1995.0221469726855
940,839.8277596252582
1185,1732.6642508061414
761,1404.6321601245415
473,452.1046929095803
438,2164.3300187227064
487,921.4483077174905
152,2451.286237149834
326,1086.9737590726245
1020,326.00640354617394
1200,858.8092904004519
376,480.7932911421449
854,890.1363166512884
733,1671.5473104109558
317,1006.8641708748344
1248,1104.2423716560752
586,1364.4843765452197
182,978.4237671005899
257,520.0804237659165
480,1001.7649449474981
714,891.3707495666895
421,983.5906553876501
776,1006.9634215890251
114,947.4966900448035
153,2427.4521563768594
175,1158.752466425265
892,1496.280324036516
1236,911.0864081463108
635,800.734515238076
771,1817.15643813736
834,1533.349428315397
708,752.4463682656168
979,660.7238372537681
617,242.47559419057143
551,923.0928621585161
660,859.6111023703896
1155,2783.924434855765
1128,973.5352903992042
666,3005.7322788549573
507,991.0246645409245
83,1444.7784867942012
524,932.9920132023805
901,262.93910973434595
1076,550.3502007794384
668,2593.4894781718785
817,1041.3490532336732
38,946.2892809872201
477,977.6107674920144
443,1619.6293988725583
751,1188.4611747147756
903,1168.6785253404312
958,2353.110423156255
880,848.304985159598
1102,1233.771521520838
492,1443.2739407323859
88,981.2813611428666
146,1414.9946567287723
1003,1313.7806198613414
1004,1878.6738444994635
689,1198.3745657380227
1112,1149.55699598202
122,1414.9623900203717
539,1024.7049336653367
1049,1343.079165419465
1251,1244.7404525216248
922,1035.9348382536987
529,496.7131152037714
298,758.1846053387408
1285,1763.1984859405889
807,1029.1140464242503
279,2665.895027982008
977,1888.7255654814312
756,1272.9433043666127
1135,1570.4629336285968
993,815.4834437213633
1021,891.3707495666895
1180,1218.194184048203
417,1208.638259668051
264,790.5980976335902
1147,323.778642792023
1299,1445.4071190390855
343,494.65002913934677
1057,2600.0623422185927
501,628.944675769826
719,1627.853229746233
826,1135.0423367544677
837,853.8032232785325
927,647.9500168959513
508,416.9083918360134
846,674.483456935605
358,1299.3098904815456
898,749.9405184124853
277,899.5166107614052
461,1174.216272965592
886,787.657955252195
659,1443.0852103218456
149,983.5906553876501
462,1830.9397691924385
1225,1751.5868320949485
925,473.3677692998199
649,861.610714415563
989,1075.5030933927555
1231,1261.0446545430364
115,501.73012075348333
14,974.0357488015754
912,1282.5264977708466
744,979.3080203658645
